id	proactive	emot_intel	sjt	work_samp	str_int	consc	cog_flex	work_exp	degree	job_perf	citizenship	promotion	high_potential
13148	54	47	47	46	52	54	45	0-1	bachelor	52	49	No	No
13149	54	52	52	51	52	51	47	0-1	bachelor	44	50	No	No
13150	56	46	54	51	49	51	44	11+	masters	53	36	No	No
13151	48	44	42	38	48	50	45	2-5	associate	47	39	No	No
13152	53	44	47	45	50	53	47	6-10	associate	39	46	No	No
13153	48	42	44	42	45	53	44	2-5	doctorate	42	40	No	No
13154	57	49	49	44	52	51	50	2-5	none	45	46	No	No
13155	51	47	47	47	48	48	47	2-5	bachelor	45	41	No	No
13156	47	43	44	43	54	47	51	0-1	bachelor	34	33	Yes	No
13157	55	49	49	48	47	64	45	6-10	bachelor	61	61	Yes	Yes
13158	48	49	45	39	47	46	43	0-1	bachelor	33	42	No	No
13159	59	49	50	52	50	53	45	2-5	bachelor	47	44	Yes	No
13160	53	46	42	42	50	49	49	2-5	bachelor	42	36	No	No
13161	60	54	54	49	59	49	48	2-5	associate	58	49	No	Yes
13162	54	51	56	48	52	50	48	0-1	bachelor	51	44	No	No
13163	51	46	43	38	49	45	48	2-5	bachelor	43	51	No	No
13164	51	51	46	45	53	56	46	2-5	bachelor	52	50	Yes	Yes
13165	53	46	45	45	50	48	47	2-5	masters	48	46	Yes	Yes
13166	52	50	52	52	45	48	41	0-1	associate	41	38	No	No
13167	49	44	46	40	45	48	42	2-5	none	39	42	No	No
13168	51	51	51	43	51	54	48	0-1	bachelor	39	51	No	No
13169	55	47	43	43	50	51	42	2-5	none	45	48	Yes	Yes
13170	55	51	49	47	57	53	48	2-5	associate	50	55	No	No
13171	57	52	53	52	51	56	50	2-5	bachelor	66	57	Yes	No
13172	54	47	51	49	51	54	48	0-1	masters	38	50	No	No
13173	51	49	48	37	46	43	37	0-1	none	34	40	No	No
13174	52	49	46	45	50	61	35	2-5	none	40	29	No	No
13175	56	54	57	48	54	49	50	0-1	bachelor	46	49	No	No
13176	48	43	45	44	46	56	45	0-1	bachelor	42	31	No	No
13177	51	39	42	42	42	45	40	0-1	associate	40	34	No	No
13178	56	46	46	45	48	51	48	0-1	bachelor	48	43	Yes	No
13179	56	47	51	48	49	55	49	11+	bachelor	57	50	No	No
13180	50	47	44	42	46	47	43	0-1	none	46	41	No	No
13181	50	44	47	45	47	54	50	2-5	bachelor	48	41	No	No
13182	58	49	53	52	50	59	44	0-1	bachelor	48	56	No	No
13183	54	52	52	48	52	52	45	2-5	bachelor	44	45	No	Yes
13184	61	54	57	51	58	54	50	6-10	bachelor	61	60	Yes	Yes
13185	53	50	50	48	49	52	50	2-5	none	50	51	Yes	Yes
13186	53	48	56	50	50	54	52	0-1	associate	53	41	No	No
13187	54	45	45	46	50	52	42	0-1	associate	40	40	No	No
13188	52	49	49	50	47	53	49	6-10	associate	53	51	No	No
13189	55	50	53	48	47	53	48	2-5	associate	47	47	No	No
13190	53	47	49	48	47	51	44	6-10	associate	54	54	No	Yes
13191	56	45	45	48	47	54	40	6-10	none	53	44	No	No
13192	51	42	46	45	49	52	46	2-5	bachelor	43	44	No	Yes
13193	48	46	46	42	48	47	40	0-1	none	32	41	No	No
13194	49	51	44	40	49	41	45	0-1	associate	37	38	No	No
13195	50	48	51	43	47	47	53	0-1	associate	34	52	No	No
13196	55	50	51	47	47	55	40	6-10	associate	41	45	No	No
13197	55	44	50	51	49	59	50	6-10	none	49	56	No	No
13198	53	49	49	47	48	50	46	2-5	none	43	45	Yes	No
13199	54	50	49	49	50	51	49	6-10	bachelor	49	46	No	Yes
13200	52	45	49	40	50	48	44	0-1	masters	39	41	No	No
13201	56	43	47	43	53	48	46	0-1	bachelor	49	41	No	No
13202	50	49	44	42	52	58	51	6-10	none	57	51	No	Yes
13203	50	53	55	49	56	41	52	2-5	bachelor	43	47	No	No
13204	48	41	50	39	45	51	40	6-10	none	49	34	No	No
13205	50	45	46	47	49	49	38	11+	associate	39	38	No	No
13206	46	44	38	38	49	49	45	6-10	bachelor	40	45	No	No
13207	50	43	50	55	53	59	52	11+	none	59	54	No	No
13208	51	50	47	44	48	59	44	2-5	bachelor	48	42	No	No
13209	51	47	42	43	44	48	41	6-10	associate	50	38	No	No
13210	48	35	41	43	44	54	39	6-10	none	46	37	No	No
13211	48	44	46	47	45	45	37	0-1	associate	26	38	No	No
13212	45	44	40	35	49	44	53	2-5	bachelor	36	36	Yes	No
13213	55	51	44	41	51	47	51	0-1	associate	51	48	No	Yes
13214	55	43	53	50	49	53	44	0-1	none	41	51	No	No
13215	49	42	45	45	46	48	42	2-5	none	44	40	No	No
13216	48	44	45	41	46	48	45	0-1	bachelor	33	40	No	No
13217	52	48	47	47	50	57	43	6-10	masters	51	49	No	No
13218	55	50	45	45	50	49	51	0-1	masters	49	45	No	No
13219	55	50	40	44	49	54	46	6-10	bachelor	42	48	No	No
13220	53	41	49	47	48	54	44	2-5	bachelor	24	46	No	No
13221	53	49	54	50	48	54	47	0-1	bachelor	51	48	No	Yes
13222	51	38	49	48	43	53	40	0-1	none	33	32	No	No
13223	53	51	45	43	45	54	47	2-5	none	45	48	No	No
13224	61	47	53	50	55	57	49	0-1	none	52	53	No	Yes
13225	51	48	47	49	47	59	41	2-5	associate	46	37	No	No
13226	52	48	47	48	49	47	50	0-1	bachelor	42	48	Yes	Yes
13227	54	47	48	46	43	51	42	0-1	none	51	45	No	No
13228	60	50	48	44	52	53	44	11+	bachelor	44	43	Yes	No
13229	51	43	43	42	44	48	39	2-5	none	38	36	No	No
13230	56	45	52	51	49	59	46	0-1	bachelor	47	51	No	No
13231	54	51	52	48	52	52	48	6-10	bachelor	62	46	No	Yes
13232	54	47	47	49	46	52	44	2-5	bachelor	46	49	Yes	Yes
13233	50	44	43	43	48	52	38	11+	none	46	32	No	No
13234	50	50	47	42	51	48	49	0-1	bachelor	56	48	No	Yes
13235	52	43	44	44	49	47	47	2-5	associate	47	36	No	No
13236	54	47	43	44	51	51	45	0-1	bachelor	53	45	No	Yes
13237	54	48	42	45	45	48	37	6-10	associate	43	44	No	No
13238	55	42	42	46	48	54	45	2-5	bachelor	42	48	No	No
13239	49	41	47	46	48	53	46	0-1	none	47	36	No	No
13240	58	55	55	52	58	53	53	2-5	bachelor	65	58	No	No
13241	52	57	43	44	53	48	49	2-5	none	49	42	Yes	Yes
13242	49	47	50	43	50	55	42	6-10	none	53	41	No	No
13243	49	50	42	40	50	51	49	2-5	bachelor	32	33	No	No
13244	51	40	45	43	43	54	45	2-5	bachelor	44	36	No	No
13245	50	48	44	43	47	50	44	2-5	bachelor	37	38	No	Yes
13246	56	40	46	48	46	55	46	0-1	bachelor	51	49	No	Yes
13247	55	52	51	53	54	61	44	6-10	bachelor	58	47	No	Yes
13248	58	49	48	47	48	55	54	0-1	bachelor	49	54	No	No
13249	56	45	50	43	53	52	50	0-1	associate	43	56	No	No
13250	43	43	39	36	42	49	37	2-5	associate	23	29	No	No
13251	52	46	48	46	48	54	42	0-1	none	44	37	No	No
13252	58	49	49	51	52	56	49	6-10	bachelor	55	52	No	Yes
13253	53	41	44	45	47	56	45	11+	none	45	28	No	No
13254	51	40	43	43	43	56	41	11+	none	52	32	No	No
13255	56	45	45	48	50	52	49	2-5	associate	56	44	No	No
13256	52	44	45	41	50	47	49	2-5	associate	47	37	No	No
13257	50	50	46	42	52	49	48	2-5	bachelor	42	39	No	No
13258	48	41	45	43	43	52	46	2-5	bachelor	34	36	No	No
13259	46	39	42	44	49	44	41	0-1	none	34	40	No	No
13260	56	49	52	49	49	59	50	2-5	none	50	51	No	No
13261	62	47	53	50	60	59	48	11+	bachelor	53	66	No	Yes
13262	53	45	45	44	53	52	48	2-5	bachelor	33	45	No	No
13263	57	48	51	53	50	57	48	11+	masters	64	47	No	Yes
13264	47	48	50	47	48	54	47	11+	masters	45	48	No	No
13265	57	52	49	48	52	57	46	0-1	associate	51	56	Yes	Yes
13266	53	41	46	53	42	57	45	0-1	bachelor	47	42	No	Yes
13267	54	43	44	47	49	52	47	2-5	bachelor	39	41	No	No
13268	47	54	50	45	45	48	48	6-10	bachelor	41	53	No	No
13269	51	42	42	45	46	53	46	2-5	bachelor	47	46	No	No
13270	54	43	43	41	47	49	41	0-1	none	34	37	No	No
13271	56	47	50	51	52	53	47	0-1	associate	45	46	No	No
13272	58	53	56	50	55	57	48	11+	associate	64	60	Yes	Yes
13273	47	44	46	42	41	51	39	2-5	none	35	34	No	No
13274	53	47	51	48	50	56	45	2-5	none	41	52	No	No
13275	53	47	49	47	50	56	46	11+	associate	48	47	Yes	No
13276	53	45	50	47	51	58	47	0-1	bachelor	44	50	No	No
13277	51	43	41	44	49	52	45	2-5	bachelor	49	42	No	No
13278	52	48	46	42	48	45	42	2-5	none	33	32	No	No
13279	56	47	51	52	55	57	47	0-1	bachelor	47	47	No	No
13280	57	47	47	45	45	49	44	6-10	bachelor	51	42	No	No
13281	46	43	42	41	40	48	42	0-1	none	39	32	No	No
13282	52	49	44	44	52	53	42	0-1	none	47	42	No	No
13283	46	40	41	49	39	52	45	6-10	bachelor	51	32	No	No
13284	54	47	41	40	48	58	41	6-10	none	51	44	No	No
13285	56	49	49	51	48	56	50	6-10	bachelor	52	50	Yes	No
13286	52	43	44	43	47	46	46	0-1	bachelor	39	33	No	No
13287	50	44	47	46	50	58	43	2-5	associate	44	53	No	No
13288	50	43	44	45	45	52	43	11+	none	48	45	Yes	No
13289	51	48	46	42	47	52	47	0-1	bachelor	44	46	No	Yes
13290	51	47	49	42	47	56	47	0-1	bachelor	50	46	No	Yes
13291	53	46	45	44	48	45	40	0-1	none	39	38	No	No
13292	55	46	54	57	49	53	49	2-5	none	43	51	No	No
13293	52	43	45	43	53	47	51	0-1	bachelor	33	37	No	No
13294	59	54	52	48	54	53	49	0-1	bachelor	58	51	Yes	Yes
13295	48	45	44	44	45	57	45	0-1	bachelor	42	41	No	No
13296	46	35	42	38	43	50	36	0-1	none	26	35	Yes	No
13297	56	51	48	44	53	50	48	2-5	bachelor	42	49	No	Yes
13298	52	43	53	42	50	53	41	2-5	associate	40	40	No	No
13299	61	43	45	51	47	53	42	2-5	bachelor	41	53	No	No
13300	50	37	41	36	43	46	46	0-1	bachelor	43	50	No	No
13301	50	42	46	41	47	49	44	11+	bachelor	54	37	No	No
13302	58	52	52	41	53	49	48	2-5	bachelor	30	52	No	No
13303	52	43	46	49	53	58	44	0-1	associate	51	41	No	No
13304	58	52	54	46	48	57	42	6-10	none	47	59	No	No
13305	49	46	50	48	47	43	46	6-10	associate	44	41	No	No
13306	55	48	48	48	53	60	50	2-5	none	57	51	No	Yes
13307	51	41	45	44	43	56	46	11+	bachelor	64	41	No	No
13308	60	50	50	50	55	59	46	2-5	none	45	46	No	Yes
13309	50	48	46	43	44	51	48	2-5	bachelor	51	41	No	No
13310	60	51	54	51	57	57	48	2-5	bachelor	63	50	No	No
13311	48	43	43	40	46	51	40	0-1	none	40	39	No	No
13312	48	47	44	41	45	46	38	0-1	none	37	27	No	No
13313	55	54	47	47	50	56	46	2-5	bachelor	48	46	No	No
13314	43	46	45	46	48	53	46	0-1	bachelor	42	36	No	No
13315	45	41	41	39	42	48	36	6-10	associate	40	39	No	No
13316	55	45	45	42	48	56	46	6-10	associate	44	39	No	No
13317	58	51	47	44	54	53	50	2-5	bachelor	52	54	No	Yes
13318	63	47	55	51	54	59	46	11+	bachelor	54	51	Yes	Yes
13319	43	39	44	38	42	46	46	0-1	associate	35	39	No	No
13320	51	39	46	48	46	52	42	6-10	none	51	46	No	Yes
13321	53	43	44	41	47	50	44	6-10	masters	40	46	No	No
13322	60	55	57	52	58	54	56	2-5	bachelor	69	73	Yes	Yes
13323	50	41	43	47	48	54	46	11+	bachelor	47	44	Yes	No
13324	57	52	49	46	54	53	49	2-5	bachelor	55	59	No	Yes
13325	54	45	47	46	45	46	39	0-1	associate	40	43	No	No
13326	55	39	45	45	47	49	43	6-10	associate	46	32	No	No
13327	49	52	49	41	51	46	44	0-1	bachelor	41	36	No	No
13328	46	40	43	41	43	48	39	2-5	bachelor	40	37	No	No
13329	43	45	49	41	41	50	46	2-5	masters	32	36	No	No
13330	45	38	42	41	48	43	46	0-1	bachelor	33	36	No	No
13331	56	49	52	53	50	54	50	0-1	bachelor	47	54	No	No
13332	57	51	49	45	55	55	52	6-10	bachelor	57	50	No	Yes
13333	50	42	42	45	42	50	49	0-1	doctorate	49	37	No	No
13334	51	43	46	47	45	48	44	0-1	bachelor	38	45	No	No
13335	54	46	49	44	50	56	43	6-10	none	43	47	No	Yes
13336	59	51	55	48	53	50	55	2-5	bachelor	51	62	No	No
13337	52	42	47	47	51	51	46	6-10	bachelor	47	52	No	No
13338	47	44	42	40	42	47	48	0-1	associate	40	42	No	No
13339	56	49	59	57	52	54	60	0-1	bachelor	59	60	Yes	No
13340	52	48	47	44	52	53	47	2-5	associate	43	47	No	No
13341	57	47	50	47	54	49	45	2-5	none	54	44	No	No
13342	50	44	41	42	46	51	49	2-5	doctorate	36	45	No	No
13343	53	48	42	42	53	54	41	0-1	none	39	37	No	No
13344	54	42	42	43	51	50	46	11+	bachelor	43	35	No	No
13345	51	50	48	46	48	49	41	11+	none	35	43	No	No
13346	53	44	47	41	44	40	45	2-5	bachelor	34	43	No	No
13347	54	46	46	47	47	51	45	0-1	associate	43	54	No	No
13348	48	40	43	43	42	50	42	0-1	associate	32	37	No	No
13349	48	41	43	46	50	51	45	2-5	bachelor	38	37	No	No
13350	53	51	49	47	51	51	49	6-10	bachelor	39	51	No	No
13351	54	57	43	41	48	51	50	2-5	bachelor	46	48	Yes	Yes
13352	60	49	55	53	53	52	47	2-5	bachelor	52	49	No	No
13353	53	50	46	45	52	52	49	2-5	bachelor	52	51	Yes	Yes
13354	50	46	46	43	42	51	39	0-1	none	37	38	No	No
13355	52	45	40	41	51	52	47	0-1	bachelor	42	28	No	No
13356	51	50	49	44	44	54	40	0-1	associate	53	42	No	No
13357	53	46	47	49	47	49	44	2-5	bachelor	42	42	Yes	No
13358	59	54	50	52	50	58	47	2-5	associate	61	49	No	Yes
13359	51	52	51	44	51	46	46	2-5	bachelor	45	40	No	No
13360	56	51	49	48	51	46	45	0-1	associate	49	52	No	No
13361	51	48	47	49	51	47	47	2-5	bachelor	43	47	No	No
13362	54	42	45	43	45	49	37	11+	none	45	44	No	No
13363	54	50	50	48	50	58	48	2-5	bachelor	51	57	No	Yes
13364	47	42	43	40	46	47	49	0-1	bachelor	36	31	No	No
13365	50	45	44	41	46	53	42	2-5	none	35	37	No	No
13366	56	46	49	42	54	53	45	0-1	bachelor	47	32	No	No
13367	49	44	43	46	46	49	42	2-5	none	39	39	No	No
13368	54	46	46	50	45	56	49	6-10	bachelor	62	45	No	No
13369	58	47	51	49	53	49	49	0-1	bachelor	45	49	Yes	No
13370	55	49	45	43	52	52	45	2-5	bachelor	42	51	No	No
13371	53	54	57	53	51	57	50	6-10	bachelor	61	62	Yes	Yes
13372	52	48	50	48	49	55	41	6-10	none	48	47	Yes	No
13373	55	51	47	47	52	53	43	2-5	associate	53	47	No	No
13374	57	43	52	50	54	60	52	6-10	masters	54	53	Yes	Yes
13375	54	45	41	40	46	53	45	2-5	bachelor	40	48	No	No
13376	52	49	44	46	48	51	49	0-1	bachelor	51	41	No	No
13377	50	46	47	48	52	53	50	2-5	bachelor	48	41	No	No
13378	53	42	45	47	48	52	39	6-10	associate	41	30	No	No
13379	48	43	44	46	45	54	41	6-10	none	42	42	No	Yes
13380	53	48	48	45	52	53	46	0-1	bachelor	52	48	No	Yes
13381	51	43	39	41	48	48	48	0-1	associate	39	37	No	No
13382	49	49	46	43	48	52	41	2-5	associate	42	42	No	Yes
13383	52	41	38	41	48	50	40	6-10	none	52	40	No	No
13384	49	45	42	46	42	53	46	0-1	associate	44	36	No	No
13385	61	56	55	54	61	58	51	2-5	bachelor	63	51	Yes	Yes
13386	47	51	45	40	50	48	48	2-5	bachelor	46	43	No	No
13387	50	47	47	45	50	46	39	2-5	none	34	41	No	No
13388	52	53	50	40	51	47	52	0-1	associate	43	51	No	No
13389	54	44	43	42	50	55	40	6-10	associate	48	37	No	No
13390	48	41	39	41	49	49	46	2-5	none	44	40	No	No
13391	50	39	47	43	41	49	43	2-5	none	38	40	No	No
13392	57	50	49	52	50	56	52	2-5	bachelor	61	51	No	Yes
13393	53	47	45	42	49	57	42	2-5	none	47	42	Yes	Yes
13394	45	41	43	46	43	48	42	0-1	none	41	32	No	No
13395	50	47	38	41	50	49	43	2-5	bachelor	40	39	No	No
13396	49	36	39	43	45	52	37	2-5	none	44	28	No	No
13397	51	47	48	42	50	46	48	0-1	bachelor	47	50	No	No
13398	51	48	51	47	47	48	48	2-5	bachelor	37	41	No	No
13399	47	39	44	37	44	42	38	0-1	none	23	32	No	No
13400	52	48	51	47	57	54	52	2-5	associate	50	58	No	No
13401	53	47	47	50	50	52	49	2-5	bachelor	47	43	No	Yes
13402	53	51	48	45	53	54	46	2-5	bachelor	46	54	No	No
13403	59	49	50	48	49	55	48	11+	doctorate	47	50	No	No
13404	52	47	49	50	51	54	50	2-5	masters	43	45	No	No
13405	54	49	51	44	48	55	41	0-1	none	43	46	Yes	Yes
13406	56	46	44	46	48	52	44	2-5	bachelor	49	40	No	No
13407	52	48	46	43	49	51	50	2-5	bachelor	41	47	No	No
13408	51	45	44	43	47	50	48	0-1	masters	32	42	No	No
13409	49	41	40	40	45	57	38	6-10	associate	43	40	No	No
13410	52	46	47	51	48	52	48	6-10	associate	48	38	No	No
13411	54	46	46	46	50	48	45	2-5	associate	44	33	No	No
13412	58	48	51	49	56	55	49	0-1	bachelor	51	38	No	No
13413	57	42	47	51	51	56	46	6-10	bachelor	48	50	No	No
13414	53	45	49	44	47	48	49	0-1	bachelor	36	47	No	No
13415	50	46	46	40	46	51	47	0-1	none	38	46	No	No
13416	49	44	45	48	44	55	44	0-1	bachelor	43	48	No	Yes
13417	55	48	48	44	51	56	49	6-10	bachelor	51	43	No	No
13418	56	46	48	47	55	54	48	2-5	none	46	52	No	No
13419	49	39	43	41	47	54	40	2-5	none	26	38	Yes	No
13420	55	49	54	52	49	54	44	0-1	bachelor	55	50	No	No
13421	57	48	46	49	51	58	48	0-1	associate	58	63	Yes	Yes
13422	53	41	44	45	50	50	38	0-1	none	41	39	No	No
13423	50	43	47	47	44	56	47	0-1	associate	37	33	No	No
13424	56	51	51	47	56	50	51	2-5	bachelor	43	51	No	No
13425	54	46	41	47	44	54	42	6-10	none	47	43	No	No
13426	48	43	44	41	44	45	46	0-1	bachelor	37	31	No	No
13427	55	47	48	42	50	55	45	0-1	bachelor	43	42	No	Yes
13428	45	40	42	40	41	49	47	6-10	bachelor	39	46	No	No
13429	52	42	44	42	50	45	41	0-1	bachelor	35	35	Yes	No
13430	56	50	49	45	53	51	47	2-5	bachelor	38	52	No	No
13431	53	43	41	41	49	53	43	0-1	associate	52	35	No	No
13432	55	48	48	45	50	45	50	0-1	none	37	44	No	No
13433	56	48	48	47	50	48	50	0-1	none	42	54	No	No
13434	54	44	44	45	45	49	51	6-10	bachelor	46	43	No	Yes
13435	51	45	42	42	51	52	44	0-1	none	44	50	No	No
13436	49	47	48	44	47	48	50	0-1	bachelor	55	46	No	Yes
13437	59	48	47	50	53	55	51	2-5	bachelor	51	57	No	Yes
13438	58	52	52	47	60	55	55	6-10	bachelor	53	65	No	Yes
13439	54	49	48	50	52	52	52	2-5	bachelor	45	42	No	Yes
13440	48	40	41	39	53	46	47	0-1	bachelor	35	37	No	Yes
13441	51	44	50	48	47	54	42	2-5	none	44	32	No	No
13442	49	41	44	44	47	48	50	0-1	none	43	43	No	Yes
13443	47	44	44	44	46	49	38	2-5	none	48	36	No	No
13444	50	41	45	40	48	49	47	0-1	none	43	42	Yes	No
13445	46	44	42	42	48	52	47	0-1	none	46	30	No	No
13446	51	41	41	42	40	45	34	0-1	none	46	37	No	No
13447	52	45	45	48	48	54	46	0-1	bachelor	48	41	No	No
13448	50	43	45	41	40	46	40	0-1	none	43	28	No	No
13449	53	40	42	44	47	44	45	0-1	bachelor	33	41	Yes	No
13450	57	55	56	48	54	49	55	2-5	bachelor	51	59	Yes	Yes
13451	48	47	48	44	44	43	44	2-5	bachelor	36	43	No	No
13452	51	51	42	45	51	60	45	6-10	bachelor	55	52	No	Yes
13453	53	45	48	47	47	52	47	0-1	associate	42	43	No	Yes
13454	48	39	39	38	45	47	41	2-5	none	35	30	No	No
13455	48	46	40	41	50	51	42	0-1	none	41	48	No	No
13456	49	45	49	46	49	53	42	6-10	none	38	42	No	No
13457	51	52	44	45	49	50	45	0-1	bachelor	42	44	No	No
13458	56	49	59	52	53	58	59	6-10	doctorate	62	68	No	Yes
13459	52	49	49	42	49	52	42	6-10	associate	41	42	No	No
13460	51	47	45	45	44	48	44	0-1	bachelor	39	37	No	No
13461	57	52	53	51	56	61	47	11+	bachelor	47	63	No	No
13462	56	50	49	48	51	51	47	0-1	bachelor	51	47	No	Yes
13463	57	47	47	44	52	54	47	6-10	bachelor	46	54	No	No
13464	53	44	47	48	49	56	43	2-5	bachelor	43	43	No	No
13465	56	51	51	50	46	56	48	0-1	bachelor	46	58	No	No
13466	49	42	47	45	45	50	44	6-10	bachelor	39	35	No	No
13467	50	48	50	54	51	57	49	6-10	bachelor	60	50	No	Yes
13468	54	43	47	45	50	58	50	0-1	bachelor	47	48	No	No
13469	54	50	51	48	48	52	45	6-10	bachelor	40	55	No	No
13470	54	42	47	47	48	46	48	0-1	associate	42	37	No	No
13471	56	52	55	51	52	57	48	0-1	bachelor	62	55	No	Yes
13472	58	47	49	52	52	50	47	0-1	bachelor	54	45	No	No
13473	48	38	45	43	52	47	41	0-1	none	53	37	No	No
13474	49	42	47	42	46	45	47	0-1	none	36	39	No	No
13475	52	43	43	42	49	48	42	0-1	none	32	39	No	No
13476	49	44	44	44	46	50	45	2-5	bachelor	44	42	Yes	Yes
13477	48	50	44	40	50	51	49	2-5	associate	41	42	No	No
13478	50	42	38	44	44	49	38	2-5	none	37	41	Yes	No
13479	52	46	45	45	46	47	45	6-10	associate	49	37	No	No
13480	53	46	50	48	49	49	44	0-1	none	42	45	No	No
13481	51	41	45	42	43	50	45	2-5	bachelor	36	43	No	No
13482	51	49	51	44	45	52	49	0-1	bachelor	52	48	No	Yes
13483	57	52	50	47	53	53	56	11+	bachelor	60	57	No	Yes
13484	52	47	45	46	44	49	47	6-10	associate	48	46	No	Yes
13485	54	45	51	43	47	46	43	0-1	bachelor	41	45	No	No
13486	49	42	46	46	43	46	43	2-5	none	43	41	No	No
13487	54	40	46	48	51	54	46	0-1	bachelor	41	42	No	No
13488	53	50	47	49	53	54	49	6-10	bachelor	60	50	No	Yes
13489	57	54	54	53	49	57	49	0-1	bachelor	63	62	No	Yes
13490	57	51	50	44	57	51	42	0-1	none	44	39	No	No
13491	54	48	50	48	51	56	50	6-10	bachelor	51	53	Yes	No
13492	53	47	47	47	52	47	48	2-5	bachelor	41	54	No	No
13493	46	39	42	43	42	52	46	6-10	bachelor	45	37	No	No
13494	52	47	48	49	43	51	41	6-10	none	45	36	No	No
13495	54	42	46	41	47	50	43	0-1	bachelor	48	48	No	No
13496	49	44	45	45	47	46	49	2-5	bachelor	37	38	No	No
13497	52	36	47	44	39	50	38	2-5	none	36	30	No	No
13498	53	47	44	48	49	57	44	6-10	associate	51	53	Yes	No
13499	61	50	59	53	53	52	52	6-10	bachelor	60	65	Yes	No
13500	54	54	51	50	52	62	50	6-10	associate	66	56	No	Yes
13501	48	42	41	48	47	53	42	2-5	none	43	39	No	No
13502	52	50	45	41	46	43	40	0-1	none	25	36	No	No
13503	53	40	47	45	45	42	43	0-1	bachelor	42	40	No	No
13504	52	46	44	46	45	55	46	0-1	bachelor	47	37	No	No
13505	53	44	43	39	50	54	45	0-1	none	52	41	No	No
13506	48	45	39	40	44	49	47	6-10	bachelor	39	26	No	No
13507	55	49	52	45	49	53	42	2-5	associate	45	48	Yes	No
13508	55	47	47	52	49	58	46	0-1	bachelor	45	51	No	No
13509	53	46	50	45	50	45	55	0-1	none	47	49	No	No
13510	49	49	48	42	50	48	52	0-1	bachelor	45	45	No	Yes
13511	53	45	41	45	47	55	43	6-10	bachelor	47	43	Yes	Yes
13512	50	44	45	41	47	50	43	0-1	associate	41	44	Yes	No
13513	56	47	45	48	54	51	49	2-5	bachelor	46	41	No	Yes
13514	46	49	45	44	44	44	48	0-1	associate	42	43	No	No
13515	50	45	41	44	52	51	49	2-5	bachelor	43	48	No	Yes
13516	45	45	48	45	48	49	49	2-5	bachelor	39	40	No	No
13517	51	44	49	50	49	54	46	6-10	associate	45	40	No	No
13518	57	52	50	43	52	53	50	0-1	bachelor	51	43	No	No
13519	49	50	48	51	45	54	49	11+	bachelor	49	50	No	No
13520	54	51	46	50	47	60	46	2-5	bachelor	54	46	No	Yes
13521	51	50	51	47	55	59	45	0-1	bachelor	42	57	No	No
13522	54	41	50	51	41	54	37	0-1	associate	41	40	No	No
13523	51	43	49	47	54	46	48	0-1	bachelor	42	39	No	No
13524	47	41	46	45	41	52	42	6-10	none	41	49	No	No
13525	53	44	46	45	50	53	46	2-5	bachelor	52	38	No	No
13526	52	45	45	44	46	49	39	6-10	none	45	32	No	No
13527	52	46	44	41	50	54	43	6-10	bachelor	44	50	No	No
13528	55	50	50	51	54	56	46	0-1	masters	53	49	No	Yes
13529	54	48	45	47	52	54	53	6-10	bachelor	49	43	Yes	No
13530	59	57	57	53	56	55	56	6-10	bachelor	72	71	No	Yes
13531	53	47	46	47	52	55	48	2-5	masters	49	43	No	No
13532	47	42	46	48	42	47	44	0-1	associate	41	37	No	No
13533	51	42	48	42	46	46	40	0-1	none	39	34	No	No
13534	55	43	51	51	51	58	47	2-5	bachelor	54	48	No	Yes
13535	54	46	47	47	50	50	42	0-1	none	52	34	No	No
13536	49	42	45	40	47	40	48	2-5	bachelor	34	34	No	No
13537	56	52	46	48	48	58	38	0-1	none	49	49	No	Yes
13538	56	53	54	48	53	49	43	2-5	bachelor	46	48	Yes	Yes
13539	52	46	46	45	50	53	49	0-1	associate	42	48	No	No
13540	52	46	41	42	47	55	41	2-5	none	45	32	No	No
13541	56	49	50	42	52	52	41	6-10	none	45	41	No	No
13542	52	47	48	45	51	50	49	2-5	associate	40	45	No	No
13543	57	53	47	46	53	47	49	0-1	bachelor	43	51	No	No
13544	51	42	41	33	44	44	37	6-10	bachelor	33	36	No	No
13545	56	56	51	45	56	59	51	0-1	bachelor	50	58	No	Yes
13546	57	51	51	52	54	63	51	2-5	bachelor	66	54	No	Yes
13547	53	48	47	44	48	46	47	2-5	bachelor	43	46	No	No
13548	50	44	47	45	50	54	49	6-10	bachelor	54	40	No	No
13549	58	53	52	48	45	46	49	2-5	bachelor	52	55	No	Yes
13550	50	38	41	47	45	52	36	11+	none	41	33	No	No
13551	54	47	49	44	53	56	53	2-5	bachelor	59	41	No	No
13552	50	48	48	44	49	56	48	2-5	associate	49	47	No	No
13553	53	52	48	46	50	50	50	2-5	bachelor	45	58	No	No
13554	50	52	43	38	47	45	48	0-1	masters	42	55	No	No
13555	53	43	44	45	45	46	37	0-1	none	37	40	No	No
13556	55	41	46	50	45	51	45	0-1	associate	46	41	Yes	Yes
13557	50	44	43	46	50	53	43	2-5	none	35	38	No	No
13558	57	50	55	50	54	50	50	2-5	bachelor	51	56	Yes	No
13559	45	38	43	43	42	45	45	0-1	associate	31	40	No	No
13560	52	42	44	43	42	52	51	0-1	bachelor	46	40	No	No
13561	51	46	49	45	44	52	45	2-5	bachelor	48	47	No	No
13562	57	59	53	55	55	59	46	0-1	bachelor	61	54	No	Yes
13563	47	47	46	41	45	46	39	0-1	associate	38	37	Yes	No
